id,name,owner,repository,repository_url,homepage_url,primary_category,project_type,official_status,score,stars,forks,open_issues,primary_language,license,checked_at
MigoXLab/dingo,dingo,MigoXLab,MigoXLab/dingo,https://github.com/MigoXLab/dingo,,H.55,template,community,41.7,718,74,0,Python,,2026-07-07T18:45:29.195112+00:00
tubecreate/zhiying,zhiying,tubecreate,tubecreate/zhiying,https://github.com/tubecreate/zhiying,,B.9,framework,community,41.6,71,0,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
openai/openai-chatkit-advanced-samples,openai-chatkit-advanced-samples,openai,openai/openai-chatkit-advanced-samples,https://github.com/openai/openai-chatkit-advanced-samples,,E.35,template,community,41.6,638,294,0,,,2026-07-07T18:45:29.195112+00:00
Mushisushi28/BrowserKing,BrowserKing,Mushisushi28,Mushisushi28/BrowserKing,https://github.com/Mushisushi28/BrowserKing,,G.44,application,community,41.6,23,10,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
777genius/os-ai-computer-use,os-ai-computer-use,777genius,777genius/os-ai-computer-use,https://github.com/777genius/os-ai-computer-use,,G.44,application,community,41.6,172,14,0,Python,,2026-07-07T18:45:29.195112+00:00
starbaser/ccproxy,ccproxy,starbaser,starbaser/ccproxy,https://github.com/starbaser/ccproxy,,I.64,gateway,community,41.6,352,33,0,Python,,2026-07-07T18:45:29.195112+00:00
cnighswonger/claude-code-cache-fix,claude-code-cache-fix,cnighswonger,cnighswonger/claude-code-cache-fix,https://github.com/cnighswonger/claude-code-cache-fix,,C.13,application,community,41.5,350,25,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
Asymptote-Labs/agent-beacon,agent-beacon,Asymptote-Labs,Asymptote-Labs/agent-beacon,https://github.com/Asymptote-Labs/agent-beacon,,H.57,library,community,41.5,279,12,0,Go,,2026-07-07T18:45:29.195112+00:00
google-gemini/aistudio-repository-template,aistudio-repository-template,google-gemini,google-gemini/aistudio-repository-template,https://github.com/google-gemini/aistudio-repository-template,,J.81,template,community,41.4,395,536,0,,,2026-07-07T18:45:29.195112+00:00
hl897tech/xhs_content_agent,xhs_content_agent,hl897tech,hl897tech/xhs_content_agent,https://github.com/hl897tech/xhs_content_agent,,B.6,template,community,41.4,246,40,0,Python,,2026-07-07T18:45:29.195112+00:00
LianjiaTech/bella-openapi,bella-openapi,LianjiaTech,LianjiaTech/bella-openapi,https://github.com/LianjiaTech/bella-openapi,,I.64,gateway,community,41.4,236,43,0,Java,,2026-07-07T18:45:29.195112+00:00
google-gemini/gemini-live-api-examples,gemini-live-api-examples,google-gemini,google-gemini/gemini-live-api-examples,https://github.com/google-gemini/gemini-live-api-examples,,G.52,template,community,41.4,417,151,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
Forsy-AI/forsy-trace-skill,forsy-trace-skill,Forsy-AI,Forsy-AI/forsy-trace-skill,https://github.com/Forsy-AI/forsy-trace-skill,,H.55,evaluation framework,community,41.4,92,11,0,Python,,2026-07-07T18:45:29.195112+00:00
google-deepmind/dqn_zoo,dqn_zoo,google-deepmind,google-deepmind/dqn_zoo,https://github.com/google-deepmind/dqn_zoo,,A.1,tutorial,community,41.4,506,83,0,Python,,2026-07-07T18:45:29.195112+00:00
BrowserCash/browser-serp,browser-serp,BrowserCash,BrowserCash/browser-serp,https://github.com/BrowserCash/browser-serp,,G.44,application,community,41.3,27,3,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
e2b-dev/dashboard,dashboard,e2b-dev,e2b-dev/dashboard,https://github.com/e2b-dev/dashboard,,F.43,template,community,41.3,169,74,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
najeed/ai-agent-eval-harness,ai-agent-eval-harness,najeed,najeed/ai-agent-eval-harness,https://github.com/najeed/ai-agent-eval-harness,,H.53,observability platform,community,41.3,34,7,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/ParseBench,ParseBench,run-llama,run-llama/ParseBench,https://github.com/run-llama/ParseBench,,H.55,template,community,41.3,514,70,0,Python,,2026-07-07T18:45:29.195112+00:00
samarailly51-pixel/claimpilot-harness,claimpilot-harness,samarailly51-pixel,samarailly51-pixel/claimpilot-harness,https://github.com/samarailly51-pixel/claimpilot-harness,,H.55,evaluation framework,community,41.3,155,2,0,Python,,2026-07-07T18:45:29.195112+00:00
e2b-dev/ai-developer-with-sandbox,ai-developer-with-sandbox,e2b-dev,e2b-dev/ai-developer-with-sandbox,https://github.com/e2b-dev/ai-developer-with-sandbox,,G.49,sandbox,community,41.3,55,27,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
modelcontextprotocol/docs,docs,modelcontextprotocol,modelcontextprotocol/docs,https://github.com/modelcontextprotocol/docs,,D.20,template,community,41.2,434,276,0,MDX,,2026-07-07T18:45:29.195112+00:00
langfuse/langfuse-js,langfuse-js,langfuse,langfuse/langfuse-js,https://github.com/langfuse/langfuse-js,,E.35,template,community,41.2,145,96,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
ObservedObserver/async-code,async-code,ObservedObserver,ObservedObserver/async-code,https://github.com/ObservedObserver/async-code,,C.15,template,community,41.2,535,50,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
CommonstackAI/UncommonRoute,UncommonRoute,CommonstackAI,CommonstackAI/UncommonRoute,https://github.com/CommonstackAI/UncommonRoute,,B.6,template,community,41.2,677,27,0,Python,,2026-07-07T18:45:29.195112+00:00
taichuy/1flowbase,1flowbase,taichuy,taichuy/1flowbase,https://github.com/taichuy/1flowbase,,H.53,observability platform,community,41.2,190,15,0,Rust,,2026-07-07T18:45:29.195112+00:00
modelcontextprotocol/experimental-ext-skills,experimental-ext-skills,modelcontextprotocol,modelcontextprotocol/experimental-ext-skills,https://github.com/modelcontextprotocol/experimental-ext-skills,,D.20,template,community,41.2,160,22,0,,,2026-07-07T18:45:29.195112+00:00
Cloudflare-Studio/ask-bonk,ask-bonk,Cloudflare-Studio,Cloudflare-Studio/ask-bonk,https://github.com/Cloudflare-Studio/ask-bonk,,C.16,template,community,41.1,244,19,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
LeonChaoX/qinyan-academic-skills,qinyan-academic-skills,LeonChaoX,LeonChaoX/qinyan-academic-skills,https://github.com/LeonChaoX/qinyan-academic-skills,,E.29,template,community,41.1,501,47,0,Python,,2026-07-07T18:45:29.195112+00:00
acoyfellow/cloudbox,cloudbox,acoyfellow,acoyfellow/cloudbox,https://github.com/acoyfellow/cloudbox,,G.49,sandbox,community,41.1,44,2,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/retrieval-agent-template,retrieval-agent-template,langchain-ai,langchain-ai/retrieval-agent-template,https://github.com/langchain-ai/retrieval-agent-template,,B.8,framework,community,41.1,163,51,0,Python,,2026-07-07T18:45:29.195112+00:00
huggingface/hf-hub,hf-hub,huggingface,huggingface/hf-hub,https://github.com/huggingface/hf-hub,,E.35,template,community,41.1,309,119,0,Rust,,2026-07-07T18:45:29.195112+00:00
log10-io/log10,log10,log10-io,log10-io/log10,https://github.com/log10-io/log10,https://log10.io,B.6,template,unclear,41.0,97,12,10,Python,MIT,2026-07-07T18:40:41.483104+00:00
ddalcu/mlx-serve,mlx-serve,ddalcu,ddalcu/mlx-serve,https://github.com/ddalcu/mlx-serve,,E.35,library,community,41.0,250,16,0,Zig,,2026-07-07T18:45:29.195112+00:00
Garudex-Labs/caracal,caracal,Garudex-Labs,Garudex-Labs/caracal,https://github.com/Garudex-Labs/caracal,,H.57,library,community,41.0,135,58,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
galdawave/pickle-rick-extension,pickle-rick-extension,galdawave,galdawave/pickle-rick-extension,https://github.com/galdawave/pickle-rick-extension,,C.15,template,community,41.0,454,44,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
devflowinc/uzi,uzi,devflowinc,devflowinc/uzi,https://github.com/devflowinc/uzi,,C.13,template,community,41.0,578,26,0,Go,,2026-07-07T18:45:29.195112+00:00
xigua-wang/skill-doctor,skill-doctor,xigua-wang,xigua-wang/skill-doctor,https://github.com/xigua-wang/skill-doctor,,C.13,application,community,41.0,321,2,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
lexmount/browseruse-agent-bench,browseruse-agent-bench,lexmount,lexmount/browseruse-agent-bench,https://github.com/lexmount/browseruse-agent-bench,,G.44,application,community,40.9,17,3,0,Python,,2026-07-07T18:45:29.195112+00:00
however-yir/knowledgeops-agent,knowledgeops-agent,however-yir,however-yir/knowledgeops-agent,https://github.com/however-yir/knowledgeops-agent,,F.38,library,community,40.9,215,16,0,Java,,2026-07-07T18:45:29.195112+00:00
Dyan-Dev/loopi,loopi,Dyan-Dev,Dyan-Dev/loopi,https://github.com/Dyan-Dev/loopi,,E.36,template,community,40.9,185,27,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
HenryZ838978/pocketclaw,pocketclaw,HenryZ838978,HenryZ838978/pocketclaw,https://github.com/HenryZ838978/pocketclaw,,G.52,template,community,40.9,32,3,0,Kotlin,,2026-07-07T18:45:29.195112+00:00
cosmtrek/jeju,jeju,cosmtrek,cosmtrek/jeju,https://github.com/cosmtrek/jeju,,H.55,evaluation framework,community,40.9,20,2,0,Go,,2026-07-07T18:45:29.195112+00:00
1amageek/SwiftAgent,SwiftAgent,1amageek,1amageek/SwiftAgent,https://github.com/1amageek/SwiftAgent,,E.36,template,community,40.8,91,9,0,Swift,,2026-07-07T18:45:29.195112+00:00
MoyuFamily/ai-relay,ai-relay,MoyuFamily,MoyuFamily/ai-relay,https://github.com/MoyuFamily/ai-relay,,I.64,gateway,community,40.8,117,49,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
